direccion,id_dpto,departamen,id_prov,provincia,id_dist,distrito,cod_cpnp,comisaria,id_materia,materia,id_tipo,tipo,id_subtipo,subtipo,id_modalidad,modalidad,AÑO_HECHO,MES_HECHO,DIA_HECHO,TURNO_HECH,time,estado,x,y
LUIS VALLEJO SANTONI ALTURA DEL PARADERO MORRO MARGEN DERECHA SANTIAGO,08,CUSCO,0801,CUSCO,080106,SANTIAGO,3475,CPNP CUSCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050106,HURTO DE USO,2018,1,2,tarde,"1/2/2018, 2:15 PM",1,-8013105.117158688,-1519590.7230426152
"Av las Magnolias 138, Ventanilla, Perú",07,CALLAO,0701,CALLAO,070106,VENTANILLA,6009,CPNP VILLA LOS REYES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10510,DAÑOS,1051001,DAÑO SIMPLE,2018,1,2,noche,"1/2/2018, 6:50 PM",1,-8586110.772967514,-1325661.4549532884
"Calle Los Andes, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040102,ALTO SELVA ALEGRE,4092,CPNP ALTO SELVA ALEGRE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050103,HURTO AGRAVADO EN CASA HABITADA,2018,1,2,noche,"1/2/2018, 7:30 PM",1,-7962032.102025735,-1848440.4954636844
CALLE UGARTE Nº 214 CERCADO,04,AREQUIPA,0401,AREQUIPA,040101,AREQUIPA,4070,CPNP SANTA MARTA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050216,TENTATIVA DE ROBO,2018,1,2,tarde,"1/2/2018, 4:25 PM",1,-7963337.25637491,-1850670.4026055816
"Av Pacasmayo Mz D Lt 14, Callao 07036, Perú",07,CALLAO,0701,CALLAO,070101,CALLAO,6008,CPNP JUAN INGUNZA VALDIVIA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,2,noche,"1/2/2018, 8:10 PM",1,-8583193.646267872,-1346298.1919126287
calle los lanceros 152,15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2205,CPNP SURCO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10506,ESTAFA Y OTRAS DEFRAUDACIONES,1050601,ESTAFA,2018,1,2,mañana,"1/2/2018, 11:50 AM",1,-8570689.696709666,-1361828.6521274552
MZ. B LT.01 ? URBANIZACION LEONCIO PRADO/RIMAC,15,LIMA,1501,LIMA,150128,RIMAC,1915,CPNP EL MANZANO,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040911,ACTOS CONTRA EL PUDOR DE MENORES,2018,1,1,mañana,"1/1/2018, 11:00 AM",1,-8575634.764525533,-1348795.062590506
AV. UNIVERSITARIA CDRA.55 - COMAS,15,LIMA,1501,LIMA,150110,COMAS,1890,CPNP UNIVERSITARIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,2,noche,"1/2/2018, 10:25 PM",1,-8578267.10312847,-1340715.3862554762
SAN JUAN DE LURIGANCHO,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 10:00 PM",1,-8570931.048497654,-1342172.657466059
calle Max Uhle ref. parque amauta altura de la av. jose granda,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1925,CPNP CONDEVILLA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,2,noche,"1/2/2018, 9:30 PM",1,-8579806.78515821,-1348678.602858498
PARADERO 14 DE LA AVENIDA 26 DE NOVIEMBRE NUEVA ESPERANZA VMT Lima,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2295,CPNP NUEVA ESPERANZA,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,2,noche,"1/2/2018, 8:30 PM",1,-8562797.111416575,-1364704.5806930945
"Av 2, Piura, Perú",20,PIURA,2001,PIURA,200115,VEINTISEIS DE OCTUBRE,0728,CPNP VEINTISEIS DE OCTUBRE,1,FUERO COMUN,105,PATRIMONIO (DELITO),10510,DAÑOS,1051005,ABANDONO Y ACTOS DE CRUELDAD CONTRA ANIMALES DOMESTICOS Y SILVESTRES,2018,1,2,noche,"1/2/2018, 8:00 PM",1,-8981485.929528631,-577909.2786538851
Prol. Mariscal Castilla (ref. frontis al estadio municipal de Chorrillos.,15,LIMA,1501,LIMA,150108,CHORRILLOS,2230,CPNP CHORRILLOS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 10:05 PM",1,-8574614.604436748,-1365250.4613165073
AVENIDA MEXICO CUADRA 26,15,LIMA,1501,LIMA,150115,LA VICTORIA,2035,CPNP APOLO,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,2,noche,"1/2/2018, 10:30 PM",1,-8573167.000657776,-1353974.3978050803
"Av. Mariscal Castilla 1405, Arequipa, Perú",04,AREQUIPA,0401,AREQUIPA,040109,MARIANO MELGAR,4088,CPNP MARIANO MELGAR,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,2,noche,"1/2/2018, 9:20 PM",1,-7960227.80610797,-1852039.1275000374
Jr. Chamaya intersección con Arica ? breña,15,LIMA,1501,LIMA,150105,BREÑA,1954,CPNP BREÑA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 10:30 AM",1,-8577721.103290033,-1352109.847058304
"Jiron Trujillo, Catacaos, Perú",20,PIURA,2001,PIURA,200105,CATACAOS,0628,CPNP CATACAOS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050204,ROBO AGRAVADO A MANO ARMADA,2018,1,2,noche,"1/2/2018, 9:30 PM",1,-8980829.501089282,-587053.9402303445
"Morropon, Piura, Perú",20,PIURA,2001,PIURA,200115,VEINTISEIS DE OCTUBRE,0606,CPNP SAN MARTIN,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,1,mañana,"1/1/2018, 7:00 AM",1,-8979708.820502188,-578474.5770050595
"PARQUE CENTRAL DEL SECTOR 03, GRUPO 20, MZ K-VES",15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2270,CPNP VILLA EL SALVADOR,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 10:00 PM",1,-8565093.521192148,-1370325.773591862
JR. SANM PEDRO CUADRA 07- SURQUILLO,15,LIMA,1501,LIMA,150141,SURQUILLO,2190,CPNP SURQUILLO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 9:10 PM",1,-8571596.171323191,-1359672.277521983
gloria los alcanfores 13.5 km ref. entrada de carapongo - santa clara,15,LIMA,1501,LIMA,150103,ATE,2130,CPNP SANTA CLARA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,2,madrugada,"1/2/2018, 4:00 AM",1,-8559309.37158248,-1348747.1680562184
PLAYA ARICA - LURIN,15,LIMA,1501,LIMA,150119,LURIN,2304,CPNP LURIN,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,2,tarde,"1/2/2018, 5:30 PM",1,-8555638.232887305,-1379806.7528698337
PLAYA ARICA - LURIN,15,LIMA,1501,LIMA,150119,LURIN,2304,CPNP LURIN,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010301,LESIONES GRAVES,2018,1,2,tarde,"1/2/2018, 5:30 PM",1,-8555638.232887305,-1379806.7528698337
RIPLEY MAX INDEPENDENCIA,15,LIMA,1501,LIMA,150112,INDEPENDENCIA,1855,CPNP INDEPENDENCIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,noche,"1/2/2018, 9:20 PM",1,-8578595.139403943,-1345349.4650146533
"Huanacuare 965 Cercado de Lima 15331, Perú",15,LIMA,1501,LIMA,150112,INDEPENDENCIA,1865,CPNP TAHUANTINSUYO,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040911,ACTOS CONTRA EL PUDOR DE MENORES,2018,1,2,noche,"1/2/2018, 6:30 PM",1,-8575646.130245542,-1343178.7663179536
PARADERO UNO DE LA AVENIDA 26 DE NOVIEMBRE FRONTIS DEL HOSPITAL GUILLERMO KAELIN DE LA FUENTE,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2295,CPNP NUEVA ESPERANZA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,2,mañana,"1/2/2018, 10:00 AM",1,-8564950.553570122,-1365910.5892937293
"Argentina, Piura, Perú",20,PIURA,2001,PIURA,200115,VEINTISEIS DE OCTUBRE,0606,CPNP SAN MARTIN,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,3,tarde,"1/3/2018, 2:00 PM",1,-8979226.31173532,-579129.0690555432
"Argentina, Piura, Perú",20,PIURA,2001,PIURA,200115,VEINTISEIS DE OCTUBRE,0606,CPNP SAN MARTIN,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,3,tarde,"1/3/2018, 2:00 PM",1,-8979226.31173532,-579129.0690555432
BUENOS AIRES NORTE A ESPALDAS DEL TERMINAL PESQUERO - DVLH,13,LA LIBERTAD,1301,TRUJILLO,130111,VICTOR LARCO HERRERA,1092,CPNP BUENOS AIRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 9:45 PM",1,-8800005.677013738,-909753.1295728715
"Av. Universitaria 647, San Martín de Porres 15107, Perú",15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1925,CPNP CONDEVILLA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,2,mañana,"1/2/2018, 10:45 AM",1,-8580045.815934816,-1348005.1263712654
SOCABAYA,04,AREQUIPA,0401,AREQUIPA,040122,SOCABAYA,4102,CPNP SOCABAYA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,noche,"1/2/2018, 8:15 PM",1,-7962777.88706562,-1858755.44530335
SOCABAYA,04,AREQUIPA,0401,AREQUIPA,040122,SOCABAYA,4102,CPNP SOCABAYA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040911,ACTOS CONTRA EL PUDOR DE MENORES,2018,1,3,madrugada,"1/3/2018, 12:00 AM",1,-7962777.88706562,-1858755.44530335
JR. MAYNAS NRO.380-A-BARRANCO,15,LIMA,1501,LIMA,150104,BARRANCO,2225,CPNP BARRANCO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,2,tarde,"1/2/2018, 4:00 PM",1,-8573875.894307101,-1361475.4627609
CALLE LA VICTORIA CON VALDIZAN,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1920,CPNP SAN MARTIN DE PORRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,noche,"1/1/2018, 10:00 PM",1,-8577454.470845683,-1349099.3448733508
"Av. Canta Callao 14, Callao 07031, Perú",07,CALLAO,0701,CALLAO,070101,CALLAO,6008,CPNP JUAN INGUNZA VALDIVIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 10:45 PM",1,-8584335.908698604,-1345574.5747240663
CALLE MANCO CAPAC S/n - BARRIO LAS MERCEDES.,24,TUMBES,2401,TUMBES,240101,TUMBES,5810,CPNP ANDRES ARAUJO MORAN,1,FUERO COMUN,105,PATRIMONIO (DELITO),10506,ESTAFA Y OTRAS DEFRAUDACIONES,1050601,ESTAFA,2018,1,2,tarde,"1/2/2018, 4:30 PM",1,-8953102.537805546,-396161.3726207455
las  AV. Tingo maría con Av. Bertello,15,LIMA,1501,LIMA,150105,BREÑA,1954,CPNP BREÑA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,2,noche,"1/2/2018, 10:40 PM",1,-8578256.216082273,-1352947.967852688
"Jirón Los Cisnes 405, (interseccion con Psje. Eneas) Distrito de Surco",15,LIMA,1501,LIMA,150140,SANTIAGO DE SURCO,2212,CPNP SAGITARIO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,3,madrugada,"1/3/2018, 12:20 AM",1,-8571239.593732163,-1364319.796490067
parque caballero en mangomarca - san juan de lurigancho,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010316,LESIONES,2018,1,2,noche,"1/2/2018, 11:00 PM",1,-8570931.048497654,-1342172.657466059
"Av. Defensores del Morro 456 (Banco BBVA Continental), Chorrillos",15,LIMA,1501,LIMA,150108,CHORRILLOS,2230,CPNP CHORRILLOS,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,2,noche,"1/2/2018, 10:30 PM",1,-8574385.414748412,-1364876.5360730474
EDUARDO  HABICH CDR 3,15,LIMA,1501,LIMA,150135,SAN MARTIN DE PORRES,1920,CPNP SAN MARTIN DE PORRES,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050205,ROBO AGRAVADO EN BANDA,2018,1,3,madrugada,"1/3/2018, 12:12 AM",1,-8578342.277180605,-1349130.8158513973
VIA DE EVITAMIENTO INMEDIACIONES DEL GRIFO REPSOL-RIMAC,15,LIMA,1501,LIMA,150128,RIMAC,1915,CPNP EL MANZANO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,madrugada,"1/2/2018, 1:40 AM",1,-8575634.764525533,-1348795.062590506
prolongacion caudevilla aa.hh villa manuel scorza km. 19 frontis de la vivienda mz c lote 15,15,LIMA,1501,LIMA,150106,CARABAYLLO,1840,CPNP EL PROGRESO,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120105,"FABRICACION, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS, EXPLOSIVOS)",2018,1,2,noche,"1/2/2018, 9:45 PM",1,-8570192.3434887,-1322148.3215434283
AV. PACHACUTEC CON PROGRESO,15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2290,CPNP JOSE GALVEZ,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,3,madrugada,"1/3/2018, 1:40 AM",1,-8561530.896736598,-1371859.5371151369
CALLE VIRREY LA SERNA LA VICTORIA,15,LIMA,1501,LIMA,150115,LA VICTORIA,2035,CPNP APOLO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010311,LESIONES LEVES,2018,1,3,madrugada,"1/3/2018, 1:56 AM",1,-8573414.174455134,-1354068.598229676
avenida los ruiseñores,15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,3,madrugada,"1/3/2018, 2:15 AM",1,-8568106.049251996,-1351042.9120885748
AV LA MARINA CON LA AV. FOUCET,15,LIMA,1501,LIMA,150136,SAN MIGUEL,1970,CPNP MARANGA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040901,VIOLACION SEXUAL,2018,1,2,noche,"1/2/2018, 7:00 PM",1,-8582642.816276725,-1354197.6561297576
Espalda de la CT. De la Av. Vargas Machuca,15,LIMA,1501,LIMA,150133,SAN JUAN DE MIRAFLORES,2255,CPNP PAMPLONA I,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,3,madrugada,"1/3/2018, 4:10 AM",1,-8568454.546049874,-1363225.1215139008
loza deportiva del AAHH. San Jose Obrero,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,3,madrugada,"1/3/2018, 1:30 AM",1,-8570931.048497654,-1342172.657466059
AV. TRAPICHE Y AV. COMPUERTAS,15,LIMA,1501,LIMA,150110,COMAS,1835,CPNP SANTA ISABEL,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,3,madrugada,"1/3/2018, 2:00 AM",1,-8577553.923678756,-1334969.4483826675
cuadra 02 de prolongación San Carlos ? Surquillo,15,LIMA,1501,LIMA,150141,SURQUILLO,2190,CPNP SURQUILLO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,3,madrugada,"1/3/2018, 4:50 AM",1,-8573340.536611976,-1358649.5948227232
Alfa Centauro 155 - surquillo,15,LIMA,1501,LIMA,150141,SURQUILLO,2190,CPNP SURQUILLO,1,FUERO COMUN,101,"VIDA, EL CUERPO Y LA SALUD (DELITO)",10103,LESIONES,1010303,LESIONES LEVES POR VIOLENCIA FAMILIAR,2018,1,2,noche,"1/2/2018, 6:00 PM",1,-8573718.399491524,-1358882.599314634
"OVALO DE SANTA ANITA, avenida ruiseñores cdra. 01",15,LIMA,1501,LIMA,150137,SANTA ANITA,2120,CPNP SANTA ANITA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,noche,"1/2/2018, 11:00 PM",1,-8567807.312266503,-1351547.7698891272
"Av. cerro independientes (ref, la cruz)",15,LIMA,1501,LIMA,150111,EL AGUSTINO,2050,CPNP SANTOYO,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040901,VIOLACION SEXUAL,2018,1,3,madrugada,"1/3/2018, 2:30 AM",1,-8571673.471577603,-1351171.1831749722
PUENTE CHARAPITA,15,LIMA,1501,LIMA,150111,EL AGUSTINO,2045,CPNP EL AGUSTINO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050201,ROBO,2018,1,3,madrugada,"1/3/2018, 3:15 AM",1,-8570941.646113176,-1349177.5158831726
av. santa rosa con av. pacasmayo,07,CALLAO,0701,CALLAO,070101,CALLAO,6008,CPNP JUAN INGUNZA VALDIVIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050209,ROBO DE CELULAR,2018,1,2,noche,"1/2/2018, 9:19 PM",1,-8582875.229109606,-1347000.969465622
urb. albino herrera,07,CALLAO,0701,CALLAO,070101,CALLAO,6008,CPNP JUAN INGUNZA VALDIVIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,2,tarde,"1/2/2018, 1:00 PM",1,-8582174.940456925,-1346822.047350142
"CALLE TUMBES MZ. E, LT. 20",07,CALLAO,0701,CALLAO,070101,CALLAO,6014,CPNP MANUEL CIPRIANO DULANTO,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040911,ACTOS CONTRA EL PUDOR DE MENORES,2018,1,3,madrugada,"1/3/2018, 3:30 AM",1,-8582972.733851591,-1350692.659297873
"Sta Rosa 349, Cercado de Lima, Perú",15,LIMA,1501,LIMA,150143,VILLA MARIA DEL TRIUNFO,2300,CPNP SAN FRANCISCO TABLADA DE LURIN,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,3,madrugada,"1/3/2018, 2:00 AM",1,-8563539.891386807,-1368340.3511244887
AV ALAMOS CON AV JOSE CARLOS MARIATEGUI VILLA EL SALVADOR,15,LIMA,1501,LIMA,150142,VILLA EL SALVADOR,2275,CPNP URBANIZACION PACHACAMAC,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,2,tarde,"1/2/2018, 5:50 PM",1,-8564306.28088521,-1371043.1952940866
PASAJE BERNALES - URB. CHIMU - TRUJILLO,13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1082,CPNP LA NORIA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050215,ROBO AGRAVADO,2018,1,3,madrugada,"1/3/2018, 5:50 AM",1,-8795610.560878236,-903694.974632869
frontis Mz. B6. Lt. 13. Urb. San Pedro de Carabayllo 4ta.,15,LIMA,1501,LIMA,150106,CARABAYLLO,1840,CPNP EL PROGRESO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,3,madrugada,"1/3/2018, 3:10 AM",1,-8570192.3434887,-1322148.3215434283
"Av Sánchez Cerro 1194, Piura, Perú",20,PIURA,2001,PIURA,200101,PIURA,0600,CPNP PIURA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,3,mañana,"1/3/2018, 6:00 AM",1,-8975849.990243731,-578613.472501254
Av. Independiente con  pedro   Chamochumbe,15,LIMA,1501,LIMA,150111,EL AGUSTINO,2050,CPNP SANTOYO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,3,madrugada,"1/3/2018, 2:45 AM",1,-8571673.471577603,-1351171.1831749722
AV. ANGELICA GAMARRA CUADRA 7 - LOS OLIVCOS,15,LIMA,1501,LIMA,150117,LOS OLIVOS,1805,CPNP LAURA CALLER IBERICO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,3,madrugada,"1/3/2018, 2:30 AM",1,-8580066.15968308,-1341088.476434016
AV SAN JUAN DE LA LIBERTAD ALTURA DEL GRIFO EL SOL,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,1,mañana,"1/1/2018, 7:00 AM",1,-8572465.031080786,-1367071.6494774865
av. gonzales prada nro. 238 el carmen medio-comas,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,3,mañana,"1/3/2018, 6:00 AM",1,-8577560.947938623,-1337740.7715784742
"Lima 399, Piura, Perú",20,PIURA,2001,PIURA,200101,PIURA,0600,CPNP PIURA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,3,mañana,"1/3/2018, 6:30 AM",1,-8975110.677207712,-578930.8329547705
AV. 17 NOVIEMBRE CON CALLE AMAUTA,15,LIMA,1501,LIMA,150110,COMAS,1880,CPNP LA PASCANA,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,2,noche,"1/2/2018, 6:50 PM",1,-8577560.947938623,-1337740.7715784742
DELICIAS DE VILLA ALTURA DEL COLEGIO FE ALEGRIA,15,LIMA,1501,LIMA,150108,CHORRILLOS,2240,CPNP MATEO PUMACAHUA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,2,tarde,"1/2/2018, 12:00 PM",1,-8572465.031080786,-1367071.6494774865
JR. VICTOR ECHAVE S/N.,21,PUNO,2101,PUNO,210101,PUNO,4500,CPNP PUNO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,2018,1,20,mañana,"1/20/2018, 11:00 AM",1,-7794800.137307193,-1786226.9485273215
AV. SANTA ROSA ? CALLE LAS HERMITAS MZ E LOTE 1 ? SUBLOTE 2 ? URB.  CANTO GRANDE - SAN JUAN DE LURIG,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2090,CPNP CANTO REY,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,2,madrugada,"1/2/2018, 2:30 AM",1,-8570931.048497654,-1342172.657466059
"Calle Cuscu 402, Orcopampa, Perú",04,AREQUIPA,0404,CASTILLA,040409,ORCOPAMPA,4182,CPNP ORCOPAMPA,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,2018,1,2,tarde,"1/2/2018, 4:00 PM",1,-8052587.473995981,-1720313.186218215
Av. Independiente con  pedro   Chamochumbe,15,LIMA,1501,LIMA,150111,EL AGUSTINO,2060,CPNP SAN PEDRO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10502,ROBO,1050236,ASALTO Y ROBO DE VEHICULOS,2018,1,3,madrugada,"1/3/2018, 2:45 AM",1,-8571604.052743139,-1351607.7346148023
AV. LOS TUSILAGOS 696 URB. LAS FLORES,15,LIMA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,2075,CPNP CAJA DE AGUA,1,FUERO COMUN,104,LIBERTAD (DELITO),10409,VIOLACION DE LA LIBERTAD SEXUAL,1040908,SEDUCCION,2018,1,1,tarde,"1/1/2018, 12:00 PM",1,-8572205.912702063,-1347256.3401718019
EN LA CALLE JULIO CODECIDO (REFERENCIA POSTA MEDICA DEL BOSQUE-TRUJILLO),13,LA LIBERTAD,1301,TRUJILLO,130101,TRUJILLO,1085,CPNP AYACUCHO,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,2018,1,3,mañana,"1/3/2018, 7:20 AM",1,-8795352.410979087,-906225.8163469487
"Avenida Naranjal 1459, Los Olivos 15304, Perú",15,LIMA,1501,LIMA,150117,LOS OLIVOS,1810,CPNP SOL DE ORO,1,FUERO COMUN,112,SEGURIDAD PUBLICA (DELITO),11201,PELIGRO COMUN,1120102,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2018,1,3,madrugada,"1/3/2018, 3:20 AM",1,-8580770.280175272,-1343076.3757640172
